,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
2857,19,7,11,4,4,1
2858,18,5,8,7,4,0
2859,15,6,4,7,4,0
2860,15,6,11,7,4,0
2861,9,6,7,6,3,1
2862,18,6,8,6,4,0
2863,15,6,8,7,4,0
2864,15,6,11,7,4,1
2865,15,6,8,7,4,0
2866,15,6,8,7,4,0
2867,27,6,11,3,4,1
2868,15,6,11,7,4,1
2869,15,6,11,7,4,0
2870,15,6,8,7,4,0
2871,15,6,8,7,4,0
2872,15,6,11,7,4,0
2873,18,7,8,7,4,0
2874,15,6,8,7,4,0
2875,15,6,11,7,4,1
2876,27,5,11,4,4,0
2877,19,6,8,2,2,1
2878,15,6,11,7,4,0
2879,9,6,11,3,4,1
2880,15,6,11,7,4,1
2881,15,6,8,7,4,0
2882,15,6,8,7,4,0
2883,15,6,8,7,4,0
2884,15,6,11,7,4,0
2885,14,6,8,7,4,0
2886,27,5,8,3,4,1
2887,19,5,5,3,4,1
2888,19,6,11,3,4,1
2889,15,6,8,7,4,0
2890,15,6,8,7,4,1
2891,19,6,6,6,4,1
2892,5,6,8,7,2,0
2893,9,6,11,6,4,0
2894,15,6,11,7,4,0
2895,15,6,11,7,4,0
2896,15,6,11,7,4,0
2897,15,6,11,7,4,0
2898,15,6,8,7,4,0
2899,15,6,8,7,4,0
2900,19,7,11,2,4,0
2901,19,6,11,3,4,0
2902,27,5,3,6,3,1
2903,19,5,11,5,4,1
2904,27,7,11,3,4,0
2905,18,7,8,7,4,0
2906,18,7,8,3,4,1
2907,18,5,7,6,3,0
2908,9,7,11,2,4,0
2909,15,7,11,7,4,0
2910,15,5,6,6,4,0
2911,20,5,8,2,4,1
2912,19,7,2,6,3,0
2913,18,7,9,6,3,1
2914,9,6,9,1,3,1
2915,18,5,11,7,2,1
2916,19,4,3,3,0,1
2917,10,7,6,6,3,0
2918,9,6,11,6,3,1
2919,25,5,11,5,2,1
2920,25,7,11,7,2,0
2921,20,5,8,2,2,0
2922,5,7,4,7,2,0
2923,18,7,8,3,2,0
2924,19,6,4,2,2,0
2925,19,6,4,2,2,0
2926,18,7,4,2,2,0
2927,0,7,4,7,2,0
2928,9,5,8,1,2,1
2929,19,5,11,1,2,1
2930,19,5,8,3,2,1
2931,18,5,4,3,3,0
2932,9,5,4,4,2,1
2933,18,5,4,7,2,0
2934,9,5,4,4,2,1
2935,19,6,4,3,2,1
2936,9,6,4,3,2,1
2937,15,7,4,2,2,0
2938,19,7,4,0,2,0
2939,27,7,6,6,3,0
2940,5,7,6,6,3,0
2941,19,7,4,2,2,1
2942,18,7,4,7,2,1
2943,18,7,4,7,2,0
2944,5,3,4,7,2,1
2945,19,7,11,2,3,1
2946,19,5,8,6,3,0
2947,27,7,4,1,2,1
2948,18,7,4,4,2,1
2949,15,7,4,1,2,0
2950,9,7,4,2,2,0
2951,27,5,4,4,2,1
2952,18,5,6,6,3,1
2953,9,3,6,6,3,1
2954,5,5,6,6,3,0
2955,19,7,4,4,2,0
2956,5,7,4,3,3,0
2957,1,7,4,1,3,0
2958,9,6,6,6,3,0
2959,19,5,4,7,2,0
2960,18,7,6,6,3,0
2961,18,7,4,3,3,0
2962,9,7,4,7,2,0
2963,27,5,4,1,2,0
2964,27,7,4,1,2,0
2965,5,7,6,6,2,0
2966,19,5,6,6,3,1
2967,18,5,3,6,4,1
2968,19,5,11,5,4,0
2969,9,6,9,6,3,0
2970,19,6,6,6,3,1
2971,9,5,4,1,2,0
2972,5,5,8,4,4,1
2973,19,5,4,7,2,1
2974,18,5,8,3,4,1
2975,20,5,11,0,4,1
2976,18,5,8,2,4,1
2977,15,6,4,7,4,0
2978,15,6,11,7,4,0
2979,15,6,11,7,4,1
2980,15,6,8,7,4,0
2981,15,6,4,7,4,0
2982,9,6,8,3,4,0
2983,15,6,4,7,4,0
2984,15,6,11,7,4,1
2985,9,6,4,7,3,0
2986,15,6,4,7,4,0
2987,15,6,11,7,4,0
2988,18,6,11,2,4,1
2989,18,6,4,7,4,1
2990,15,6,8,7,4,0
2991,15,6,11,7,4,0
2992,5,6,4,4,2,0
2993,5,5,4,7,4,0
2994,15,1,11,7,2,0
2995,27,7,4,3,2,0
2996,15,7,8,7,4,0
2997,18,7,11,0,4,0
2998,18,5,8,3,4,1
2999,5,7,4,7,4,0
3000,20,4,2,6,0,1
3001,19,6,4,7,2,1
3002,19,6,4,6,2,1
3003,27,5,2,6,3,1
3004,9,7,11,7,4,0
3005,25,5,6,6,4,1
3006,18,5,4,3,4,0
3007,18,5,8,0,2,1
3008,9,5,4,4,3,1
3009,9,7,4,4,2,0
3010,19,6,9,6,3,0
3011,9,6,7,6,3,1
3012,19,5,4,2,2,0
3013,9,5,8,6,3,1
3014,18,5,11,3,4,0
3015,9,5,8,3,4,0
3016,18,5,8,5,4,0
3017,15,6,11,7,4,0
3018,15,6,4,7,4,0
3019,15,6,4,7,4,0
3020,5,6,11,6,4,1
3021,5,6,9,6,4,0
3022,15,6,4,7,4,0
3023,18,6,4,7,4,0
3024,15,6,4,7,4,0
3025,18,6,11,7,4,0
3026,10,6,8,6,4,1
3027,15,6,4,7,4,0
3028,18,6,8,3,4,0
3029,9,6,11,6,4,1
3030,15,6,7,7,4,0
3031,15,6,8,7,4,0
3032,19,6,11,3,2,1
3033,19,6,11,3,4,0
3034,19,6,9,6,4,0
3035,15,6,8,7,4,0
3036,18,5,8,2,4,1
3037,25,4,11,6,3,1
3038,18,5,6,6,4,1
3039,5,5,11,4,4,0
3040,18,5,8,1,4,1
3041,18,5,3,6,4,1
3042,18,5,4,7,4,1
3043,18,5,6,6,3,0
3044,9,6,4,2,2,0
3045,18,6,3,7,2,1
3046,19,4,3,6,3,1
3047,5,7,9,6,4,0
3048,25,7,8,6,4,1
3049,5,7,11,7,4,0
3050,9,7,4,3,2,0
3051,18,6,1,7,4,1
3052,27,7,4,4,2,0
3053,18,7,10,7,4,1
3054,26,7,11,4,4,0
3055,27,7,4,3,4,0
3056,19,7,11,7,4,0
3057,5,7,8,7,4,0
3058,19,7,8,2,4,0
3059,18,7,11,3,4,1
3060,18,7,8,7,4,0
3061,18,7,10,7,4,1
3062,27,7,7,6,4,1
3063,27,5,8,7,4,0
3064,19,5,4,1,2,1
3065,18,7,11,3,4,1
3066,9,4,2,3,2,1
3067,18,5,8,2,4,0
3068,9,5,4,7,2,0
3069,19,5,8,0,4,0
3070,18,5,4,4,4,0
3071,5,5,2,6,4,0
3072,9,5,8,5,4,0
3073,18,5,4,7,4,0
3074,19,5,7,7,4,1
3075,18,6,4,2,2,0
3076,9,6,6,6,4,1
3077,18,5,2,6,4,0
3078,9,7,8,1,4,0
3079,20,5,7,6,4,0
3080,9,5,2,6,4,0
3081,15,5,4,7,4,0
3082,15,6,11,7,4,0
3083,15,6,8,7,4,0
3084,15,6,4,7,4,0
3085,18,6,4,6,2,0
3086,15,6,8,7,4,0
3087,15,6,8,7,4,0
3088,15,6,4,7,4,0
3089,18,6,6,6,3,1
3090,14,6,8,7,4,0
3091,9,5,4,7,2,1
3092,19,5,8,7,4,0
3093,18,5,4,3,4,0
3094,18,5,8,5,4,0
3095,25,5,4,7,4,0
3096,9,5,8,5,4,1
3097,19,5,7,6,3,1
3098,15,5,8,7,4,0
3099,5,6,6,6,3,0
3100,15,6,11,7,4,0
3101,18,6,4,3,2,1
3102,15,6,8,7,4,0
3103,15,6,11,7,4,0
3104,18,7,8,7,4,0
3105,18,7,4,7,4,0
3106,18,7,2,6,3,0
3107,27,7,4,7,2,1
3108,9,7,8,7,4,0
3109,18,7,4,3,3,1
3110,15,6,8,7,4,0
3111,15,6,4,7,4,0
3112,15,6,8,7,4,0
3113,15,6,4,7,4,0
3114,27,6,8,4,4,1
3115,19,5,8,5,4,1
3116,19,5,8,0,4,0
3117,9,7,8,7,4,1
3118,19,4,7,6,3,1
3119,19,7,7,6,4,1
3120,5,4,8,6,3,1
3121,9,5,4,7,4,0
3122,25,5,7,6,3,0
3123,19,5,8,1,4,0
3124,19,5,8,1,4,0
3125,5,5,11,7,4,0
3126,9,5,11,7,4,0
3127,15,7,3,6,4,0
3128,5,5,4,4,2,0
3129,18,5,4,3,2,1
3130,18,7,10,7,4,1
3131,19,7,4,7,4,0
3132,18,6,11,3,4,1
3133,19,6,11,3,4,1
3134,18,7,11,1,4,0
3135,19,5,11,3,4,1
3136,1,6,9,6,4,1
3137,15,6,4,7,4,0
3138,19,6,4,3,2,1
3139,15,6,11,7,4,1
3140,9,6,4,1,2,0
3141,9,6,4,3,2,1
3142,15,6,8,7,4,0
3143,9,6,8,6,4,1
3144,18,6,4,3,3,0
3145,18,5,11,7,4,1
3146,18,5,8,3,4,0
3147,18,5,4,7,3,0
3148,18,6,7,6,3,1
3149,9,5,4,3,4,1
3150,27,5,8,2,4,1
3151,2,5,4,5,2,1
3152,25,5,11,4,4,1
3153,18,5,9,6,3,0
3154,18,6,3,6,3,1
3155,15,5,11,7,4,0
3156,5,7,8,7,4,1
3157,15,5,4,5,4,0
3158,20,5,8,1,4,0
3159,9,7,4,7,4,0
3160,9,7,8,1,2,1
3161,18,7,8,7,4,1
3162,9,7,11,7,4,0
3163,15,7,4,7,4,0
3164,9,7,7,6,4,0
3165,12,7,3,6,4,0
3166,18,7,6,6,4,0
3167,19,7,11,3,4,1
3168,18,7,8,4,4,0
3169,15,1,8,7,4,0
3170,5,7,11,6,4,1
3171,19,7,8,7,4,0
3172,15,1,11,7,4,0
3173,15,1,8,7,4,0
3174,19,7,8,7,4,0
3175,19,7,4,7,4,0
3176,15,1,11,7,4,0
3177,15,1,11,7,4,0
3178,15,1,11,7,4,0
3179,15,1,8,7,4,0
3180,19,7,11,7,4,0
3181,15,1,8,7,4,0
3182,15,1,11,7,4,0
3183,15,1,4,7,4,0
3184,15,1,11,7,4,0
3185,19,6,4,3,2,0
3186,15,1,4,7,4,0
3187,9,7,4,7,4,0
3188,15,1,4,7,4,0
3189,15,1,11,7,4,0
3190,15,1,8,7,4,0
3191,18,7,11,7,4,0
3192,19,7,4,3,3,0
3193,15,1,4,7,4,0
3194,15,1,4,7,4,0
3195,15,1,4,7,4,0
3196,15,1,11,7,4,0
3197,15,1,8,7,4,0
3198,19,6,4,3,2,0
3199,0,5,11,4,2,1
3200,19,5,11,2,2,0
3201,18,7,7,6,2,1
3202,19,5,11,1,2,0
3203,5,5,8,7,2,0
3204,18,5,7,6,3,1
3205,18,3,4,2,2,1
3206,9,5,11,2,2,0
3207,9,5,6,6,3,1
3208,19,5,4,2,2,0
3209,5,5,8,4,2,0
3210,5,5,11,4,2,0
3211,9,5,3,6,3,0
3212,15,1,8,7,2,0
3213,18,4,11,6,2,1
3214,18,7,8,7,2,0
3215,18,6,11,7,4,0
3216,18,7,11,7,2,0
3217,18,7,8,4,2,0
3218,27,7,4,0,2,1
3219,18,7,11,7,2,0
3220,2,7,8,7,4,0
3221,10,6,9,6,4,0
3222,18,6,6,6,3,0
3223,25,6,8,2,3,1
3224,18,6,11,4,4,1
3225,19,5,11,5,2,1
3226,25,7,6,6,4,1
3227,18,7,8,4,2,0
3228,19,7,11,3,4,1
3229,18,7,6,6,4,0
3230,9,6,8,4,4,1
3231,9,6,11,4,4,0
3232,15,6,11,7,4,0
3233,14,6,8,7,4,0
3234,15,6,11,7,4,0
3235,27,6,4,3,2,0
3236,9,7,11,3,4,1
3237,15,6,4,7,4,0
3238,15,6,9,7,4,0
3239,19,6,11,1,4,0
3240,18,6,8,3,4,0
3241,18,6,11,3,3,1
3242,18,6,2,6,3,0
3243,18,7,8,1,3,0
3244,18,7,8,2,3,0
3245,19,7,3,6,4,1
3246,10,7,4,7,4,0
3247,21,7,11,7,4,0
3248,18,7,4,7,2,0
3249,19,7,6,6,4,0
3250,18,7,10,7,4,1
3251,19,5,8,5,4,1
3252,27,4,9,6,0,1
3253,15,6,8,7,4,0
3254,18,5,7,6,4,0
3255,18,5,9,6,4,1
3256,9,4,6,3,0,1
3257,19,6,9,6,3,1
3258,27,7,9,6,4,0
3259,15,6,4,7,4,0
3260,15,6,8,7,4,0
3261,15,6,11,7,4,0
3262,15,5,5,6,4,1
3263,18,5,8,1,4,1
3264,18,5,8,0,4,0
3265,19,6,8,1,3,0
3266,15,5,2,6,3,0
3267,9,5,6,6,3,0
3268,0,5,7,6,4,1
3269,27,5,7,6,3,1
3270,18,5,2,6,3,1
3271,18,5,11,4,4,0
3272,25,5,7,6,4,0
3273,18,5,8,7,4,0
3274,18,5,5,7,4,1
3275,27,5,11,7,4,0
3276,27,5,4,1,2,0
3277,10,7,8,7,4,1
3278,18,6,9,6,3,0
3279,27,6,4,3,2,1
3280,15,1,11,7,4,0
3281,10,7,4,7,4,1
3282,15,1,11,7,4,0
3283,9,6,7,6,3,0
3284,19,7,9,6,4,1
3285,19,6,6,6,3,1
3286,15,7,8,7,4,0
3287,15,7,8,7,4,0
3288,15,7,4,7,4,0
3289,15,7,8,7,4,0
3290,9,7,6,6,3,1
3291,9,7,4,2,2,0
3292,15,1,8,7,4,0
3293,15,1,8,7,4,0
3294,15,7,8,7,4,0
3295,15,1,11,7,4,0
3296,15,7,6,6,3,0
3297,10,7,4,7,4,0
3298,18,7,8,7,4,0
3299,18,7,11,7,4,1
3300,15,1,11,7,4,0
3301,19,7,8,2,4,1
3302,19,4,9,6,3,1
3303,9,7,8,1,3,0
3304,9,4,5,6,3,0
3305,15,1,11,7,4,0
3306,9,6,8,7,2,0
3307,5,5,11,2,4,0
3308,9,4,6,6,3,1
3309,9,6,8,7,4,0
3310,15,6,11,7,4,1
3311,19,6,4,7,2,1
3312,15,6,11,7,4,0
3313,15,6,4,7,4,0
3314,19,6,11,2,4,1
3315,15,6,4,7,4,0
3316,5,5,8,7,4,0
3317,18,5,8,6,3,1
3318,27,7,4,4,2,0
3319,9,6,7,6,3,1
3320,18,5,11,1,4,0
3321,15,1,11,7,4,0
3322,18,6,8,3,3,1
3323,9,6,3,6,3,0
3324,15,1,11,7,4,0
3325,15,1,4,7,4,0
3326,15,1,11,7,4,0
3327,15,1,11,7,4,0
3328,15,1,8,7,4,0
3329,19,7,5,7,4,1
3330,2,7,11,7,4,0
3331,15,1,4,7,4,0
3332,15,1,4,7,4,0
3333,15,1,4,7,4,0
3334,27,7,11,7,4,0
3335,10,7,11,4,4,1
3336,18,7,11,3,4,0
3337,5,6,11,4,4,0
3338,18,6,7,6,3,1
3339,19,7,5,2,4,0
3340,9,6,8,2,2,1
3341,9,7,9,6,4,1
3342,9,6,8,6,3,1
3343,1,7,9,6,4,0
3344,9,5,7,6,3,0
3345,19,5,9,6,4,1
3346,5,5,8,1,4,0
3347,0,7,11,7,4,1
3348,5,5,6,6,4,1
3349,19,5,11,7,4,0
3350,19,5,4,1,4,0
3351,9,6,9,6,3,1
3352,18,5,4,7,2,0
3353,18,5,7,6,3,1
3354,9,5,11,1,4,0
3355,15,7,4,7,4,0
3356,15,6,11,7,4,0
3357,18,5,7,6,4,1
3358,15,5,4,7,4,0
3359,9,5,11,7,4,0
3360,19,5,8,0,2,0
3361,15,6,11,5,4,0
3362,27,6,8,4,4,0
3363,10,5,11,3,4,0
3364,15,6,4,7,4,0
3365,18,6,7,6,4,0
3366,15,6,4,7,4,0
3367,15,6,4,7,4,0
3368,27,6,11,7,4,1
3369,15,6,4,7,4,0
3370,15,6,4,7,4,0
3371,15,6,4,7,4,0
3372,15,6,11,7,4,0
3373,15,1,8,7,4,0
3374,9,6,11,3,4,1
3375,15,6,4,7,4,0
3376,18,6,8,5,4,1
3377,15,1,11,7,4,0
3378,18,7,11,3,4,1
3379,5,7,8,7,4,0
3380,5,7,9,6,4,1
3381,27,7,8,0,2,0
3382,9,7,4,3,2,0
3383,15,1,11,7,4,0
3384,18,1,10,7,4,1
3385,25,7,11,7,4,0
3386,27,7,4,1,4,0
3387,9,5,6,6,3,1
3388,19,5,4,7,3,0
3389,19,7,11,7,4,0
3390,9,5,11,4,4,0
3391,18,7,11,3,4,0
3392,9,5,4,7,4,1
3393,1,5,11,7,4,0
3394,5,5,7,6,4,0
3395,15,5,4,7,4,0
3396,9,5,8,6,3,0
3397,5,6,4,0,2,0
3398,18,6,4,3,3,0
3399,18,6,4,7,4,0
3400,15,6,11,7,4,0
3401,10,4,7,6,3,1
3402,18,6,7,6,4,0
3403,27,7,11,7,4,0
3404,18,6,11,7,4,0
3405,15,6,11,7,4,0
3406,18,6,7,6,3,1
3407,15,6,11,7,4,0
3408,0,6,4,6,3,0
3409,15,1,4,7,4,0
3410,25,6,11,6,4,0
3411,15,6,4,7,4,0
3412,10,6,4,7,4,0
3413,15,6,11,7,4,0
3414,15,6,8,7,4,0
3415,15,6,11,7,4,0
3416,18,6,4,3,3,1
3417,18,5,4,2,4,0
3418,10,5,4,1,4,0
3419,18,5,7,6,4,1
3420,27,5,4,7,2,0
3421,25,6,7,6,3,1
3422,15,6,4,7,4,0
3423,9,5,11,5,4,1
3424,15,5,4,3,4,0
3425,18,5,11,7,4,1
3426,19,5,11,7,4,0
3427,2,5,4,7,4,1
3428,18,6,7,6,4,0
3429,18,6,9,6,2,0
3430,1,6,7,6,3,1
3431,9,7,11,6,4,1
3432,15,1,11,7,4,0
3433,18,7,11,3,4,0
3434,9,7,7,6,4,1
3435,18,1,4,7,4,1
3436,19,7,8,5,4,1
3437,18,7,3,6,4,1
3438,27,7,4,4,2,0
3439,27,7,11,3,4,0
3440,27,7,4,3,2,0
3441,27,7,4,3,2,1
3442,27,7,11,4,4,0
3443,9,7,8,7,4,0
3444,15,1,4,7,4,0
3445,18,7,11,4,4,0
3446,19,7,7,6,4,1
3447,15,7,4,7,4,0
3448,19,7,8,7,4,0
3449,18,7,11,3,4,0
3450,19,7,4,1,2,1
3451,9,6,8,7,2,1
3452,9,5,8,7,4,0
3453,27,5,4,4,2,1
3454,27,5,8,3,2,1
3455,19,4,8,6,3,1
3456,18,5,11,5,4,0
3457,18,5,2,6,3,1
3458,9,6,7,6,4,1
3459,9,7,11,1,4,0
3460,19,6,4,7,2,1
3461,10,6,7,6,3,1
3462,15,6,4,7,4,0
3463,15,6,8,7,4,0
3464,18,6,9,7,4,1
3465,15,6,4,7,4,0
3466,18,6,4,3,3,1
3467,10,6,9,6,4,1
3468,15,6,8,7,4,0
3469,15,6,11,7,4,1
3470,18,6,4,7,3,1
3471,9,7,8,7,4,0
3472,18,5,11,3,4,1
3473,15,7,4,7,4,0
3474,12,7,4,7,4,0
3475,15,7,11,7,4,0
3476,18,7,8,1,4,1
3477,9,7,11,4,4,0
3478,27,7,8,7,4,0
3479,9,6,8,4,2,1
3480,19,6,11,2,4,0
3481,25,6,8,1,4,0
3482,18,5,7,6,4,1
3483,9,5,11,5,0,0
3484,27,5,8,3,4,1
3485,9,5,4,1,0,0
3486,19,6,8,3,4,1
3487,5,5,11,5,2,0
3488,18,7,4,3,3,1
3489,15,7,11,4,4,0
3490,18,6,4,1,2,0
3491,15,5,6,6,4,0
3492,15,6,11,7,4,0
3493,18,6,11,3,4,1
3494,15,6,4,7,4,0
3495,18,6,8,7,4,0
3496,15,6,4,7,4,0
3497,9,6,4,2,2,0
3498,15,6,11,7,4,0
3499,18,5,11,4,4,1
3500,18,5,4,4,4,1
3501,19,5,8,7,4,0
3502,15,1,11,7,4,0
3503,25,7,4,7,4,0
3504,19,7,4,2,2,0
3505,9,7,11,3,4,0
3506,19,7,8,2,4,1
3507,18,6,11,1,4,1
3508,10,7,11,7,4,0
3509,25,5,11,2,4,0
3510,18,5,8,4,2,1
3511,19,5,4,7,2,1
3512,27,5,11,3,4,1
3513,5,5,4,1,4,1
3514,9,5,11,1,4,0
3515,5,5,11,6,3,0
3516,27,5,7,6,3,1
3517,5,5,11,6,3,1
3518,18,5,3,6,4,1
3519,5,5,4,4,4,0
3520,18,5,8,1,4,1
3521,18,7,11,7,4,0
3522,18,7,8,7,4,0
3523,5,5,11,3,4,0
3524,27,5,5,3,4,1
3525,27,5,8,3,4,0
3526,5,5,7,6,3,1
3527,18,5,4,7,4,1
3528,27,5,4,1,3,0
3529,18,6,2,6,3,1
3530,15,6,4,7,4,0
3531,12,6,8,3,2,0
3532,15,6,11,7,4,1
3533,9,7,9,6,4,1
3534,15,6,4,7,4,0
3535,19,6,11,1,4,0
3536,19,7,4,2,2,0
3537,18,6,4,3,3,0
3538,18,6,8,2,4,0
3539,15,6,8,7,4,0
3540,18,6,6,6,3,1
3541,27,6,8,5,2,0
3542,15,6,11,7,4,0
3543,19,6,4,6,2,1
3544,18,5,4,2,4,0
3545,10,5,6,6,3,0
3546,18,6,3,6,3,1
3547,19,7,8,3,4,0
3548,15,7,4,7,4,0
3549,9,7,11,7,4,0
3550,15,7,4,5,2,0
3551,5,7,7,6,3,1
3552,19,4,9,6,3,1
3553,1,7,11,3,4,0
3554,27,4,6,6,3,1
3555,5,5,11,4,4,0
3556,9,5,4,7,4,0
3557,9,5,8,5,4,0
3558,18,5,4,3,4,0
3559,18,5,11,3,4,0
3560,20,6,9,6,3,0
3561,15,5,4,7,4,0
3562,19,7,8,7,4,0
3563,5,7,8,7,4,0
3564,18,5,7,6,3,0
3565,18,7,8,7,4,1
3566,18,5,11,7,4,1
3567,20,5,4,5,0,1
3568,18,5,11,7,4,0
3569,15,5,4,0,4,0
3570,18,5,11,7,4,0
3571,19,5,8,1,4,0
3572,18,6,5,1,4,1
3573,15,6,11,7,4,0
3574,15,6,11,7,4,0
3575,15,6,11,7,4,0
3576,5,6,4,6,3,0
3577,18,6,2,6,3,0
3578,15,7,8,7,4,0
3579,19,5,8,7,4,0
3580,18,5,4,2,4,0
3581,19,5,8,0,4,1
3582,19,5,11,1,3,1
3583,19,7,8,2,4,0
3584,26,5,11,7,4,0
3585,18,5,7,6,4,1
3586,9,5,4,1,4,0
3587,19,5,11,1,4,0
3588,9,5,11,7,4,0
3589,15,6,4,7,4,0
3590,9,5,4,4,0,0
3591,19,4,7,6,3,1
3592,27,7,8,7,4,0
3593,19,6,6,6,3,1
3594,10,6,3,6,4,1
3595,15,6,4,7,4,0
3596,14,6,8,7,4,0
3597,15,6,4,7,4,0
3598,9,6,4,7,2,0
3599,18,6,8,2,4,0
3600,15,6,11,7,4,0
3601,9,4,5,6,3,1
3602,15,7,8,7,4,0
3603,15,1,11,7,4,0
3604,5,7,9,6,4,0
3605,27,7,4,4,3,0
3606,18,7,8,0,4,0
3607,15,7,11,2,4,1
3608,9,4,9,7,2,1
3609,27,6,8,2,2,0
3610,18,6,11,3,4,1
3611,15,6,8,7,4,0
3612,15,6,11,7,4,0
3613,9,6,8,7,4,0
3614,15,6,4,7,4,0
3615,15,6,11,7,4,0
3616,15,6,8,7,4,0
3617,26,6,8,4,4,0
3618,27,6,8,6,4,0
3619,9,5,3,6,3,0
3620,27,7,2,6,4,0
3621,10,2,9,6,3,1
3622,5,5,11,3,4,0
3623,19,5,4,2,3,0
3624,18,4,11,3,4,1
3625,9,4,2,6,3,1
3626,19,6,8,3,3,1
3627,19,6,4,2,0,1
3628,18,5,11,7,4,0
3629,15,5,4,3,4,0
3630,9,5,7,6,4,0
3631,19,5,8,1,4,0
3632,15,5,11,7,4,0
3633,19,5,8,1,4,0
3634,15,5,4,7,4,0
3635,5,5,8,6,3,1
3636,18,5,11,7,4,0
3637,27,5,7,6,3,1
3638,18,6,3,6,3,1
3639,5,7,8,7,4,0
3640,9,4,5,1,2,1
3641,9,7,7,6,4,1
3642,9,7,11,7,4,0
3643,27,5,7,6,3,0
3644,27,7,4,4,2,0
3645,19,6,4,7,4,0
3646,19,6,6,6,3,1
3647,18,6,9,6,3,0
3648,15,6,4,7,4,0
3649,9,6,4,2,2,0
3650,9,6,8,0,3,1
3651,9,6,11,7,4,0
3652,19,6,7,6,3,1
3653,9,6,11,7,4,1
3654,9,6,4,6,0,1
3655,18,6,11,2,4,1
3656,18,5,8,3,4,0
3657,15,5,4,7,4,0
3658,9,6,9,6,0,1
3659,19,4,6,7,2,1
3660,18,5,9,6,4,0
3661,18,5,8,5,4,0
3662,18,5,4,5,4,0
3663,15,7,11,7,4,0
3664,18,6,3,6,4,1
3665,9,7,8,2,4,0
3666,18,7,11,7,4,0
3667,9,7,4,6,2,0
3668,15,7,4,1,4,0
3669,10,2,9,6,3,1
3670,15,7,11,3,4,0
3671,9,7,8,5,4,0
3672,15,6,4,7,4,0
3673,15,6,8,7,4,0
3674,15,6,4,7,4,0
3675,27,6,11,3,4,0
3676,9,6,8,2,2,0
3677,5,5,2,6,4,0
3678,15,5,4,7,4,0
3679,5,5,7,6,3,1
3680,18,5,8,3,4,1
3681,20,5,4,4,4,1
3682,19,5,3,6,4,1
3683,19,5,4,3,4,0
3684,15,6,6,6,4,0
3685,18,5,8,3,2,1
3686,19,5,8,1,4,0
3687,9,5,4,1,4,0
3688,5,5,8,3,4,0
3689,9,5,3,6,3,0
3690,19,6,4,7,2,0
3691,1,7,4,6,3,0
3692,27,7,11,3,4,1
3693,15,6,6,6,4,0
3694,18,6,8,1,2,1
3695,27,7,11,3,4,1
3696,27,6,4,7,0,1
3697,18,7,11,1,4,0
3698,19,7,7,6,3,1
3699,27,5,3,6,4,1
3700,19,4,8,4,2,1
3701,27,5,4,1,2,0
3702,15,5,8,7,4,0
3703,18,5,4,7,4,0
3704,9,5,11,2,4,0
3705,2,5,9,6,4,0
3706,15,6,8,2,4,0
3707,18,5,8,7,4,0
3708,18,5,8,7,4,0
3709,18,5,4,3,4,0
3710,18,5,2,6,3,0
3711,27,5,9,6,3,0
3712,19,5,6,6,3,1
3713,19,5,11,1,4,0
3714,19,5,8,1,2,0
3715,18,5,4,5,2,1
3716,9,6,6,6,4,0
3717,18,6,2,6,3,0
3718,15,6,11,7,4,0
3719,15,6,11,7,4,1
3720,9,6,8,4,2,1
3721,27,6,4,3,2,0
3722,9,6,11,3,4,0
3723,5,6,11,3,4,0
3724,15,6,4,7,4,0
3725,9,6,8,3,4,0
3726,18,7,8,7,4,1
3727,18,7,8,7,4,0
3728,1,7,3,6,4,0
3729,18,7,4,7,2,0
3730,18,7,7,6,4,1
3731,19,7,11,7,4,0
3732,27,7,11,7,4,0
3733,18,7,8,4,4,0
3734,18,7,4,2,4,0
3735,19,7,8,7,4,1
3736,19,7,9,6,3,1
3737,15,7,11,3,4,0
3738,18,7,7,6,4,1
3739,18,7,3,6,4,1
3740,18,7,10,7,4,1
3741,19,7,6,6,3,1
3742,19,7,11,2,4,0
3743,19,5,7,6,3,0
3744,26,5,6,6,3,1
3745,27,2,7,6,3,1
3746,19,5,5,7,4,1
3747,19,5,9,6,3,1
3748,5,5,11,4,4,0
3749,15,7,8,7,4,0
3750,27,5,8,3,4,0
3751,19,5,8,7,4,0
3752,18,5,4,7,4,0
3753,15,6,6,6,4,0
3754,5,5,4,2,2,0
3755,18,6,8,3,4,0
3756,15,6,4,4,4,0
3757,15,6,11,7,4,0
3758,5,6,4,5,2,0
3759,26,6,7,6,3,1
3760,15,6,8,7,4,0
3761,18,7,4,2,4,0
3762,15,6,11,7,4,0
3763,1,7,4,3,4,0
3764,9,7,11,7,4,1
3765,9,5,8,2,2,0
3766,0,5,11,7,4,0
3767,19,5,7,6,3,1
3768,5,5,4,3,4,1
3769,15,7,11,7,4,0
3770,20,2,9,6,3,1
3771,20,5,6,6,3,1
3772,19,5,4,2,4,0
3773,27,5,4,2,4,0
3774,18,5,6,6,4,0
3775,19,5,11,2,2,0
3776,18,5,8,3,4,0
3777,18,6,8,3,2,1
3778,18,7,7,6,4,1
3779,9,7,4,6,2,1
3780,5,7,11,3,4,1
3781,18,7,8,3,4,0
3782,9,7,8,4,2,0
3783,15,1,11,7,4,0
3784,15,6,8,7,4,0
3785,15,6,4,7,4,0
3786,18,6,4,7,2,0
3787,15,6,11,7,4,0
